Geneid	Length	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/V1_52Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/LPFC_74Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/LPFC_7Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/V1_11Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/ACC_79Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/ACC_78Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/LPFC_22Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/LPFC_15Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/V1_51Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/LPFC_75Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/LPFC_4Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/ACC_47Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/ACC_14Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/ACC_3Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/LPFC_9Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/ACC_8Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/LPFC_11Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/ACC_7Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/LPFC_6Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/ACC_80Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/LPFC_73Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/ACC_4Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/LPFC_72Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/ACC_2BAligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/ACC_17Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/V1_49Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/LPFC_5Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/LPFC_76Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/LPFC_16Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/ACC_48Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/ACC_77Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/ACC_12_R1Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/ACC_2Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/ACC_3BAligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/LPFC_13Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/V1_8Aligned.sortedByCoord.out.bam
ENSMMUG00000041899	105	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000033446	94	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0
ENSMMUG00000061210	3588	0	0	0	0	0	0	0	593	0	0	150	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	373	0	0	0	0	0
ENSMMUG00000062904	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000050006	4073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	2	0	0	622	2392	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000027687	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000059016	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0
ENSMMUG00000060431	2537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	678	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000062459	1050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000064989	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000049438	3521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000052203	1231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	338	0	727	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000061954	1405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000065006	1493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
ENSMMUG00000057175	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000049393	116	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000058508	764	0	12	43	0	89	68	0	139	8	36	2	0	50	48	106	152	2	65	252	77	10	110	0	42	87	77	24	36	108	0	68	59	0	108	0	26
ENSMMUG00000002896	1095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000023777	1490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000058235	1312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000058265	3432	0	2	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000058822	1417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000014213	7059	0	1401	136	0	0	2	2689	0	0	821	0	0	2	635	0	0	0	336	510	0	0	2	747	0	0	0	0	0	0	0	186	2	0	279	0	0
ENSMMUG00000011888	6523	4032	4274	1610	2	0	2139	2581	1440	0	2	3408	0	740	722	2	322	4	2	2842	1686	0	222	672	3918	164	934	5924	20	0	0	28	4	5188	0	1272	0
ENSMMUG00000054170	3982	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	28	352	0	0	0	0	216	0	0	0	0	0	0	0	0	1193
ENSMMUG00000019500	3709	0	0	0	0	0	441	5	0	0	1207	0	0	0	590	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	2610	0	2732	0	0
ENSMMUG00000000392	963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	101	0	2	0	0	0
ENSMMUG00000015103	828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000003108	849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000053253	1397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000063334	3075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	236	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000019498	2046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0
ENSMMUG00000020276	1341	46	117	0	130	82	506	0	493	0	342	263	52	6	822	367	1072	938	189	451	46	7	847	6	428	950	156	264	30	0	16	190	169	2041	442	162	132
ENSMMUG00000053335	1289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000060536	1140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000043574	1128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000047001	1857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000060870	1811	0	0	0	0	0	0	0	0	0	695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000061042	1567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000020274	12568	435	1778	171	1810	4640	923	12	2338	1	1220	4254	3674	22	2126	277	1334	552	4416	3728	3221	355	4488	2394	6	2579	2973	1505	10	1533	1011	2504	4430	14313	1914	18559	0
ENSMMUG00000054493	2119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000050892	1239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000063740	4630	0	0	0	0	0	0	0	0	0	0	0	386	4	0	0	0	0	0	3	2	0	222	0	0	0	0	0	0	0	0	0	0	0	0	2	0
ENSMMUG00000051011	149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000044277	2816	0	96	0	0	0	247	0	1396	892	342	1512	0	4	2108	0	1002	4	599	482	153	28	1182	129	0	91	26	0	164	3	46	739	1868	2	190	3384	0
ENSMMUG00000021415	3564	0	0	0	0	3215	2920	0	0	0	3298	0	0	0	519	4	0	0	846	1198	0	13	49	88	0	68	0	2059	0	0	0	803	0	0	3044	0	0
ENSMMUG00000006900	1660	2731	972	1174	0	0	0	0	0	0	0	0	0	2	2	2	0	0	1422	0	2	635	186	1020	1	2004	474	40	0	176	0	1374	0	2	2098	4852	32
ENSMMUG00000006428	939	0	0	0	0	0	359	0	371	112	11	1	36	0	1578	0	2	0	657	1	0	1	507	399	3	390	0	1	0	0	0	3	0	2	2	1951	0
ENSMMUG00000055335	84	0	7	5	0	0	2	0	0	0	0	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0
ENSMMUG00000046237	6633	2882	1418	4	0	5966	781	0	2265	318	1140	505	0	2	50	1656	0	0	170	786	2519	1615	719	310	2568	2464	448	0	2703	3438	2096	1060	0	0	2350	2	0
ENSMMUG00000029103	501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000011895	3495	0	0	0	0	0	0	0	0	0	0	2110	0	2	0	0	0	2	0	0	0	0	8	0	0	0	0	0	0	0	0	0	2	0	0	0	0
ENSMMUG00000012439	2307	0	1591	886	0	0	709	0	1920	0	540	158	0	0	138	1441	2205	2	3470	993	674	682	800	78	0	139	0	64	1764	0	434	900	2	4	0	2	0
ENSMMUG00000064535	3122	3302	716	621	0	0	38	0	338	818	246	2	0	0	10	2	2	2	314	0	0	442	256	208	0	0	2302	20	1134	2	0	780	1074	1753	0	10	0
ENSMMUG00000061940	4255	0	0	0	4	0	0	1916	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	28	0	0	0	0	436	0	0	0	0	0
ENSMMUG00000044693	301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000036200	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000055367	1503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	188
ENSMMUG00000057398	145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	1	0	0	0	0	0	0
ENSMMUG00000022713	1459	0	0	0	0	0	720	0	0	0	0	1098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000022714	3725	0	194	0	0	0	696	0	1094	0	71	0	0	0	0	416	0	0	376	865	57	0	777	0	1000	872	1783	266	1698	0	39	714	0	0	0	108	0
ENSMMUG00000013967	3231	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	2	1928	6	0	2	0	0	0	98	0	0	367	0	0	0	0	2	0	0	0	0
ENSMMUG00000059923	1458	0	0	0	0	0	0	0	0	0	1408	0	0	144	0	0	0	0	0	18	0	2	17	0	0	0	0	0	0	0	0	8	0	0	0	0	0
ENSMMUG00000049893	1050	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0
ENSMMUG00000061289	1935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000064544	1099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000058613	959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000047806	2997	0	0	0	0	0	109	0	0	0	0	0	0	0	0	0	0	0	0	1542	2	0	0	156	0	0	12	0	2	3	18	0	2	6	0	0	2
ENSMMUG00000012440	9717	1270	866	734	1124	2	1990	1896	0	8260	770	320	0	0	0	3	517	0	1401	1418	0	0	911	558	0	633	0	93	796	0	0	0	1108	102	1	0	4
ENSMMUG00000055543	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000057601	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000020273	1650	44	1862	100	1923	5244	1042	0	2082	0	100	2254	4350	12	578	8	1458	1134	2622	3009	2038	376	3946	1342	38	2112	3582	784	0	2855	1007	2605	4916	15786	2098	19466	0
ENSMMUG00000008491	6992	0	0	0	0	0	0	0	0	362	1408	1047	0	144	0	0	2	2	2	52	0	2	17	0	0	0	0	0	0	0	0	8	0	2772	0	3	1
ENSMMUG00000013877	3420	0	66	0	0	0	231	2	0	0	0	323	0	0	0	0	0	0	0	0	34	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	4
ENSMMUG00000054150	219	0	0	0	0	0	0	0	0	0	0	499	0	0	0	0	0	0	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000050234	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000018849	3157	0	0	50	720	0	0	0	0	0	840	112	0	4	2758	0	0	2	0	338	58	219	850	0	2858	0	616	1904	0	0	303	68	0	2	128	2	1663
ENSMMUG00000062998	148	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000050496	1631	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	596	461	0	0	0	0	0	36	40	0	0	0	0	44	0	0	135	0
ENSMMUG00000016310	8872	0	2373	5470	29	0	2184	17910	8465	102	2001	2338	515	4	2505	8552	1735	4	2165	2129	1946	441	774	1916	3886	5493	1240	1585	3655	12167	4550	2855	1	274	9908	10	1928
ENSMMUG00000057762	1703	0	2	670	0	645	43	1113	2983	0	0	0	0	0	12	25	0	221	106	0	0	0	390	4	0	2	86	910	24	0	0	883	0	10382	0	4	0
ENSMMUG00000061546	6474	0	0	0	0	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	226	563	0	228	210	0	0	0	0	0	0	0	0	0	30
ENSMMUG00000047388	4085	1542	585	1190	770	7087	375	1236	1627	0	77	1280	0	0	4502	4	32	146	1214	1519	5	378	1915	34	656	2354	733	100	958	2053	1053	718	4	11	1663	0	0
ENSMMUG00000058248	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000049606	148	0	0	0	0	124	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000051976	967	0	0	0	0	0	1	0	341	0	0	0	0	0	0	22	0	0	2	0	0	0	33	4	0	0	0	83	6	0	0	38	0	1132	0	2	0
ENSMMUG00000023525	2497	0	0	0	71	0	0	0	233	10	0	64	0	0	0	2	2	0	2	1365	0	0	94	196	0	0	0	0	4	1	0	0	0	0	0	0	0
ENSMMUG00000018992	2063	0	231	67	0	1956	362	503	630	0	0	116	0	0	12	0	6	1232	38	0	0	0	230	102	6	0	440	56	750	18	0	311	0	403	0	0	36
ENSMMUG00000057879	744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000021518	4227	0	590	544	0	0	1238	0	0	2526	26	2948	10934	0	0	0	306	0	4	1941	1516	1036	1384	0	0	0	602	1	18	11760	0	0	0	0	1272	0	2
ENSMMUG00000058042	1104	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2038	0	661	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000050360	1997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000018986	3797	238	797	532	32	38	1747	86	1906	250	1873	76	0	0	2676	16	11	0	2259	1598	1122	16	1806	278	41	288	2056	329	12	18	18	1044	24	186	38	18	132
ENSMMUG00000064932	862	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	531	0	29	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0
ENSMMUG00000052068	2857	0	0	192	140	0	443	0	0	0	0	0	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0
ENSMMUG00000009845	4059	0	234	0	0	0	0	0	0	2	1294	0	0	0	0	0	0	0	1	100	6	134	32	148	12	134	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000000029	3514	0	524	38	170	0	308	6223	0	1630	0	0	452	0	2990	2	0	0	0	1042	0	170	228	0	84	2	64	0	0	0	2	1088	0	0	190	0	370
ENSMMUG00000064294	3570	0	42	0	0	0	474	980	951	0	1074	2	0	2	88	780	2	6	2538	0	0	612	978	0	730	0	720	42	1732	0	0	124	0	2	1755	116	229
ENSMMUG00000005699	4435	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000034413	94	0	0	0	0	0	0	0	0	0	57	0	0	0	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000062291	103	0	0	0	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000024045	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000059323	1618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000062862	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000051469	2277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	190	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000018978	2691	0	0	4	349	0	1045	0	2492	0	1937	421	0	0	0	0	890	0	1340	87	143	315	778	524	0	0	1304	0	540	0	1240	0	0	8	0	0	0
ENSMMUG00000050057	1117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000058254	399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000061708	6670	0	0	26	4	0	0	0	0	0	0	10	0	0	211	30	1	0	8	0	0	0	148	0	396	976	1	0	0	0	1061	0	0	0	0	0	0
ENSMMUG00000057975	106	0	0	0	0	0	0	0	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0
ENSMMUG00000056885	2931	0	0	0	0	0	0	0	2	0	0	2	0	7	0	9	2	0	0	0	0	0	0	0	1	0	2	0	0	0	4	2	0	0	0	0	2
ENSMMUG00000028392	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000055895	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSMMUG00000029108	1562	0	42	0	0	0	570	863	894	0	0	6	0	0	88	0	2	6	1099	0	0	324	91	0	616	0	567	0	0	0	0	0	0	2	763	114	227
ENSMMUG00000043440	4059	0	1432	918	0	554	1996	8	465	0	164	104	0	2	6	96	450	2	628	414	549	478	406	486	62	237	244	365	76	2	0	330	484	2	520	2856	0
ENSMMUG00000054426	1992	0	2	2	0	1	6	0	1	2	0	0	0	0	2	0	0	0	0	0	0	6	0	6	0	1	1	3	1	0	3	0	0	0	5	0	0
ENSMMUG00000000524	2652	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	319	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000053141	1017	0	0	0	0	2	0	1	0	0	1	0	0	4	2	4	2	0	0	0	2	4	0	2	2	0	2	2	1	0	0	0	0	0	2	0	2
ENSMMUG00000008264	3046	0	2	240	1	30	0	1459	0	8560	1	494	0	0	480	198	2816	0	2	1472	1056	2	490	398	0	3	1209	917	0	251	617	529	0	1	6	0	2
ENSMMUG00000022217	2476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000057384	149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000000032	681	0	167	0	0	0	0	0	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000000525	2936	0	1630	1018	0	0	623	3270	1520	0	0	33	0	4	10	0	3052	0	2002	3281	59	102	214	299	0	42	1	0	0	0	556	107	2	0	0	7	455
ENSMMUG00000059511	1435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000053126	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000049484	1794	0	0	0	0	560	216	0	0	0	0	2	0	0	0	0	0	0	0	0	173	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000057757	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000059883	1817	0	0	0	0	2	2	0	0	0	6	0	2	0	174	0	6	0	0	0	0	2	2	9	2	322	0	0	0	0	18	24	0	2	0	88	2
ENSMMUG00000020847	1796	0	0	0	0	0	0	0	0	0	122	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	739	2	0	0	0	0
ENSMMUG00000061908	3204	0	0	0	0	0	0	0	0	0	0	0	2	0	280	0	4	0	0	0	0	0	0	0	0	322	0	0	0	0	0	0	0	2	0	0	0
ENSMMUG00000057032	1490	0	0	0	0	0	0	0	0	0	0	0	1	0	174	0	22	0	0	0	0	1	0	0	0	191	0	0	0	0	0	3	0	0	0	0	2
ENSMMUG00000018985	1901	3208	1005	0	2	0	546	0	5486	0	0	6	0	4	6	4	466	0	976	4846	80	613	3220	759	6	2496	242	608	1063	8608	446	566	0	1616	2710	0	0
ENSMMUG00000019881	1615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	183	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000011268	5100	1392	2609	1365	4442	144	1401	136	4935	2095	1373	740	2	5358	1424	5956	8	8	4008	1156	3629	5392	3099	2444	2338	3631	5658	2180	1443	2	4493	2212	5500	6	2	5860	1524
ENSMMUG00000050876	1778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000042852	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
